Date,GSPC,VIX
1993-09-02,461.3,11.87
1993-09-03,461.34,11.16
1993-09-07,458.52,12.9
1993-09-08,456.65,13.24
1993-09-09,457.5,12.67
1993-09-10,461.72,11.7
1993-09-13,462.06,12.16
1993-09-14,459.9,13.15
1993-09-15,461.6,12.7
1993-09-16,459.43,13.36
1993-09-17,458.83,13.39
1993-09-20,455.05,14.6
1993-09-21,452.95,17.3
1993-09-22,456.2,13.75
1993-09-23,457.74,13.36
1993-09-24,457.63,12.47
1993-09-27,461.8,12.49
1993-09-28,461.53,12.19
1993-09-29,460.11,12.63
1993-09-30,458.93,12.99
1993-10-01,461.28,11.83
1993-10-04,461.34,12.85
1993-10-05,461.2,12.97
1993-10-06,460.74,12.68
1993-10-07,459.18,13.14
1993-10-08,460.31,12.04
1993-10-11,460.88,12.26
1993-10-12,461.12,12.41
1993-10-13,461.49,11.38
1993-10-14,466.83,11.0
1993-10-15,469.5,10.87
1993-10-18,468.45,11.33
1993-10-19,466.21,11.61
1993-10-20,466.07,11.32
1993-10-21,465.36,11.2
1993-10-22,463.27,11.48
1993-10-25,464.2,11.83
1993-10-26,464.3,11.83
1993-10-27,464.61,12.01
1993-10-28,467.73,11.88
1993-10-29,467.83,11.46
1993-11-01,469.1,11.78
1993-11-02,468.44,11.74
1993-11-03,463.02,13.26
1993-11-04,457.49,14.68
1993-11-05,459.57,14.97
1993-11-08,460.21,14.31
1993-11-09,460.33,13.94
1993-11-10,463.72,13.72
1993-11-11,462.64,13.88
1993-11-12,465.39,13.33
1993-11-15,463.75,14.46
1993-11-16,466.74,15.11
1993-11-17,464.81,15.57
1993-11-18,463.62,14.65
1993-11-19,462.6,15.03
1993-11-22,459.13,15.9
1993-11-23,461.03,14.27
1993-11-24,462.36,13.51
1993-11-26,463.06,13.77
1993-11-29,461.9,14.12
1993-11-30,461.79,13.76
1993-12-01,461.89,13.83
1993-12-02,463.11,13.51
1993-12-03,464.89,12.69
1993-12-06,466.43,12.84
1993-12-07,466.76,12.41
1993-12-08,466.29,12.46
1993-12-09,464.18,12.43
1993-12-10,463.93,12.6
1993-12-13,465.7,10.98
1993-12-14,463.06,11.13
1993-12-15,461.84,11.03
1993-12-16,463.34,10.9
1993-12-17,466.38,11.08
1993-12-20,465.85,10.75
1993-12-21,465.3,10.08
1993-12-22,467.32,9.31
1993-12-23,467.38,9.48
1993-12-27,470.54,9.7
1993-12-28,470.94,9.82
1993-12-29,470.58,10.46
1993-12-30,468.64,10.69
1993-12-31,466.45,11.66
1994-01-03,465.44,12.57
1994-01-04,466.89,11.91
1994-01-05,467.55,10.94
1994-01-06,467.12,11.27
1994-01-07,469.9,10.96
1994-01-10,475.27,10.74
1994-01-11,474.13,11.29
1994-01-12,474.17,11.65
1994-01-13,472.47,12.08
1994-01-14,474.91,11.15
1994-01-17,473.3,11.88
1994-01-18,474.25,11.63
1994-01-19,474.3,11.76
1994-01-20,474.98,11.16
1994-01-21,474.72,11.09
1994-01-24,471.97,11.6
1994-01-25,470.92,11.38
1994-01-26,473.2,11.17
1994-01-27,477.05,10.3
1994-01-28,478.7,9.94
1994-01-31,481.61,10.63
1994-02-01,479.62,10.65
1994-02-02,482.0,10.61
1994-02-03,480.71,10.75
1994-02-04,469.81,15.25
1994-02-07,471.76,13.96
1994-02-08,471.05,13.66
1994-02-09,472.77,13.3
1994-02-10,468.93,14.24
1994-02-11,470.18,14.46
1994-02-14,470.23,14.28
1994-02-15,472.52,13.4
1994-02-16,472.79,13.13
1994-02-17,470.34,13.79
1994-02-18,467.69,14.7
1994-02-22,471.46,13.52
1994-02-23,470.69,13.91
1994-02-24,464.26,15.96
1994-02-25,466.07,14.8
1994-02-28,467.14,14.87
1994-03-01,464.44,15.83
1994-03-02,464.81,16.08
1994-03-03,463.01,16.36
1994-03-04,464.74,16.0
1994-03-07,466.91,14.26
1994-03-08,465.88,16.23
1994-03-09,467.06,14.41
1994-03-10,463.9,16.55
1994-03-11,466.44,14.87
1994-03-14,467.39,16.61
1994-03-15,467.01,14.78
1994-03-16,469.42,14.51
1994-03-17,470.9,12.76
1994-03-18,471.06,13.32
1994-03-21,468.54,14.34
1994-03-22,468.8,13.39
1994-03-23,468.54,12.31
1994-03-24,464.35,13.43
1994-03-25,460.58,13.67
1994-03-28,460.0,14.9
1994-03-29,452.48,16.49
1994-03-30,445.55,18.59
1994-03-31,445.77,20.45
1994-04-04,438.92,23.87
1994-04-05,448.29,18.13
1994-04-06,448.05,17.38
1994-04-07,450.88,16.98
1994-04-08,447.1,16.92
1994-04-11,449.87,16.61
1994-04-12,447.57,16.42
1994-04-13,446.26,17.02
1994-04-14,446.38,16.27
1994-04-15,446.18,15.98
1994-04-18,442.46,17.22
1994-04-19,442.54,16.93
1994-04-20,441.96,17.01
1994-04-21,448.73,14.93
1994-04-22,447.63,14.94
1994-04-25,452.71,14.26
1994-04-26,451.87,13.8
1994-04-28,449.1,14.51
1994-04-29,450.91,13.77
1994-05-02,453.02,14.11
1994-05-03,453.03,13.81
1994-05-04,451.72,14.29
1994-05-05,451.38,14.56
1994-05-06,447.82,15.08
1994-05-09,442.32,16.16
1994-05-10,446.01,15.19
1994-05-11,441.49,15.55
1994-05-12,443.75,15.46
1994-05-13,444.14,14.54
1994-05-16,444.49,14.67
1994-05-17,449.37,14.08
1994-05-18,453.69,12.55
1994-05-19,456.48,12.33
1994-05-20,454.92,12.79
1994-05-23,453.2,13.49
1994-05-24,454.81,12.73
1994-05-25,456.34,12.43
1994-05-26,457.06,12.5
1994-05-27,457.33,12.49
1994-05-31,456.5,13.03
1994-06-01,457.63,12.72
1994-06-02,457.65,12.73
1994-06-03,460.13,12.19
1994-06-06,458.88,13.03
1994-06-07,458.21,13.05
1994-06-08,457.06,13.32
1994-06-09,457.86,13.21
1994-06-10,458.67,12.69
1994-06-13,459.1,11.92
1994-06-14,462.37,11.6
1994-06-15,460.61,11.52
1994-06-16,461.93,11.22
1994-06-17,458.45,12.31
1994-06-20,455.48,13.96
1994-06-21,451.34,14.7
1994-06-22,453.09,14.02
1994-06-23,449.63,14.12
1994-06-24,442.8,16.72
1994-06-27,447.31,15.53
1994-06-28,446.07,15.04
1994-06-29,447.63,14.42
1994-06-30,444.27,14.97
1994-07-01,446.2,14.36
1994-07-05,446.37,14.92
1994-07-06,446.13,14.7
1994-07-07,448.38,14.01
1994-07-08,449.55,13.26
1994-07-11,448.06,13.83
1994-07-12,447.95,13.4
1994-07-13,448.73,12.42
1994-07-14,453.41,11.64
1994-07-15,454.16,11.28
1994-07-18,455.22,11.44
1994-07-19,453.86,11.65
1994-07-20,451.6,11.7
1994-07-21,452.61,11.65
1994-07-22,453.11,11.22
1994-07-25,454.25,11.46
1994-07-26,453.36,11.66
1994-07-27,452.57,11.93
1994-07-28,454.24,12.03
1994-07-29,458.26,11.13
1994-08-01,461.01,11.17
1994-08-02,460.56,11.27
1994-08-03,461.45,11.35
1994-08-04,458.4,12.18
1994-08-05,457.09,12.34
1994-08-08,457.89,12.41
1994-08-09,457.92,12.54
1994-08-10,460.3,11.91
1994-08-11,458.88,12.13
1994-08-12,461.94,11.09
1994-08-15,461.23,12.06
1994-08-16,465.01,11.39
1994-08-17,465.17,11.54
1994-08-18,463.17,12.07
1994-08-19,463.68,12.83
1994-08-22,462.32,12.62
1994-08-23,464.51,11.75
1994-08-24,469.03,11.57
1994-08-25,468.08,12.02
1994-08-26,473.8,12.19
1994-08-29,474.59,11.82
1994-08-30,476.07,11.23
1994-08-31,475.49,11.97
1994-09-01,473.17,11.86
1994-09-02,470.99,11.4
1994-09-06,471.86,11.69
1994-09-07,470.99,11.81
1994-09-08,473.14,11.86
1994-09-09,468.18,13.12
1994-09-12,466.21,14.01
1994-09-13,467.51,13.77
1994-09-14,468.8,13.09
1994-09-15,474.81,11.88
1994-09-16,471.19,12.8
1994-09-19,470.85,13.06
1994-09-20,463.36,14.45
1994-09-21,461.46,14.49
1994-09-22,461.27,13.89
1994-09-23,459.67,14.53
1994-09-26,460.82,14.56
1994-09-27,462.05,14.13
1994-09-28,464.84,13.25
1994-09-29,462.24,13.97
1994-09-30,462.71,14.28
1994-10-03,461.74,15.44
1994-10-04,454.59,16.66
1994-10-05,453.52,15.92
1994-10-06,452.36,16.24
1994-10-07,455.1,14.92
1994-10-10,459.04,14.72
1994-10-11,465.79,13.55
1994-10-12,465.47,14.51
1994-10-13,467.79,14.9
1994-10-14,469.1,13.32
1994-10-17,468.96,14.76
1994-10-18,467.66,14.59
1994-10-19,470.28,15.13
1994-10-20,466.85,15.99
1994-10-21,464.89,15.91
1994-10-24,460.83,16.97
1994-10-25,461.53,16.13
1994-10-26,462.62,15.7
1994-10-27,465.85,15.67
1994-10-28,473.77,14.56
1994-10-31,472.35,14.56
1994-11-01,468.42,14.84
1994-11-02,466.51,15.34
1994-11-03,467.91,15.58
1994-11-04,462.28,16.75
1994-11-07,463.07,17.37
1994-11-08,465.65,16.3
1994-11-09,465.4,16.42
1994-11-10,464.37,16.0
1994-11-11,462.35,16.5
1994-11-14,466.04,16.68
1994-11-15,465.03,16.66
1994-11-16,465.62,15.56
1994-11-17,463.57,15.91
1994-11-18,461.47,16.0
1994-11-21,458.3,16.13
1994-11-22,450.09,17.24
1994-11-23,449.93,18.41
1994-11-25,452.29,17.44
1994-11-28,454.16,16.83
1994-11-29,455.17,16.15
1994-11-30,453.69,15.95
1994-12-01,448.92,16.69
1994-12-02,453.3,16.55
1994-12-05,453.32,16.1
1994-12-06,453.11,16.05
1994-12-07,451.23,16.28
1994-12-08,445.45,18.15
1994-12-09,446.96,16.04
1994-12-12,449.47,15.46
1994-12-13,450.15,14.48
1994-12-14,454.97,13.03
1994-12-15,455.34,12.87
1994-12-16,458.8,12.79
1994-12-19,457.91,13.02
1994-12-20,457.1,12.98
1994-12-21,459.61,12.05
1994-12-22,459.68,12.42
1994-12-23,459.83,11.82
1994-12-27,462.47,12.07
1994-12-28,460.86,12.81
1994-12-29,461.17,12.86
1994-12-30,459.27,13.2
1995-01-03,459.11,14.25
1995-01-04,460.71,13.53
1995-01-05,460.34,13.5
1995-01-06,460.68,13.13
1995-01-09,460.83,13.33
1995-01-10,461.68,12.52
1995-01-11,461.66,12.15
1995-01-12,461.64,12.83
1995-01-13,465.97,11.1
1995-01-16,469.38,11.14
1995-01-17,470.05,11.79
1995-01-18,469.71,11.57
1995-01-19,466.95,11.86
1995-01-20,464.78,12.15
1995-01-23,465.82,12.79
1995-01-24,465.86,11.94
1995-01-25,467.44,11.46
1995-01-26,468.32,11.25
1995-01-27,470.39,11.25
1995-01-30,468.51,12.26
1995-01-31,470.42,11.96
1995-02-01,470.4,11.73
1995-02-02,472.79,11.13
1995-02-03,478.65,10.98
1995-02-06,481.14,11.22
1995-02-07,480.81,11.17
1995-02-08,481.19,11.42
1995-02-09,480.19,11.63
1995-02-10,481.46,11.28
1995-02-13,481.65,11.41
1995-02-14,482.55,11.43
1995-02-15,484.54,11.52
1995-02-16,485.22,11.61
1995-02-17,481.97,11.71
1995-02-21,482.72,12.05
1995-02-22,485.07,11.39
1995-02-23,486.91,11.15
1995-02-24,488.11,10.84
1995-02-27,483.81,12.51
1995-02-28,487.39,11.75
1995-03-01,485.65,11.65
1995-03-02,485.13,12.02
1995-03-03,485.42,11.45
1995-03-06,485.63,12.17
1995-03-07,482.12,14.22
1995-03-08,483.14,13.72
1995-03-09,483.16,13.36
1995-03-10,489.57,12.38
1995-03-13,490.05,12.15
1995-03-14,492.89,12.1
1995-03-15,491.88,12.42
1995-03-16,495.41,11.95
1995-03-17,495.52,11.8
1995-03-20,496.14,11.34
1995-03-21,495.07,11.53
1995-03-22,495.67,11.29
1995-03-23,495.95,11.43
1995-03-24,500.97,11.19
1995-03-27,503.2,11.83
1995-03-28,503.9,11.33
1995-03-29,503.12,12.51
1995-03-30,502.22,12.62
1995-03-31,500.71,13.37
1995-04-03,501.85,13.5
1995-04-04,505.24,12.62
1995-04-05,505.57,12.96
1995-04-06,506.08,12.81
1995-04-07,506.42,12.85
1995-04-10,507.01,12.79
1995-04-11,505.53,12.73
1995-04-12,507.17,12.04
1995-04-13,509.23,11.48
1995-04-17,506.13,12.33
1995-04-18,505.37,12.96
1995-04-19,504.92,13.09
1995-04-20,505.29,12.1
1995-04-21,508.49,11.86
1995-04-24,512.89,11.92
1995-04-25,512.1,12.41
1995-04-26,512.66,12.28
1995-04-27,513.55,11.93
1995-04-28,514.71,11.75
1995-05-01,514.26,12.14
1995-05-02,514.86,11.88
1995-05-03,520.48,11.69
1995-05-04,520.54,12.64
1995-05-05,520.12,12.06
1995-05-08,523.96,12.22
1995-05-09,523.56,12.75
1995-05-10,524.36,13.08
1995-05-11,524.37,12.98
1995-05-12,525.55,11.84
1995-05-15,527.74,12.38
1995-05-16,528.19,12.2
1995-05-17,527.07,12.36
1995-05-18,519.58,13.13
1995-05-19,519.19,12.81
1995-05-22,523.65,11.68
1995-05-23,528.59,11.55
1995-05-24,528.61,11.26
1995-05-25,528.59,11.63
1995-05-26,523.65,12.2
1995-05-30,523.58,12.52
1995-05-31,533.4,12.85
1995-06-01,533.49,12.21
1995-06-02,532.51,12.98
1995-06-05,535.6,13.45
1995-06-06,535.55,13.0
1995-06-07,533.13,12.84
1995-06-08,532.35,12.89
1995-06-09,527.94,12.76
1995-06-12,530.88,11.91
1995-06-13,536.05,11.29
1995-06-14,536.47,11.29
1995-06-15,537.12,11.23
1995-06-16,539.83,10.75
1995-06-19,545.22,11.21
1995-06-20,544.98,11.16
1995-06-21,543.98,11.32
1995-06-22,551.07,11.44
1995-06-23,549.71,11.12
1995-06-26,544.13,11.8
1995-06-27,542.43,12.37
1995-06-28,544.73,11.74
1995-06-29,543.87,11.59
1995-06-30,544.75,11.38
1995-07-03,547.09,11.57
1995-07-05,547.26,12.1
1995-07-06,553.99,11.52
1995-07-07,556.37,11.77
1995-07-10,557.19,12.19
1995-07-11,554.78,12.25
1995-07-12,560.89,12.31
1995-07-13,561.0,12.56
1995-07-14,559.89,12.08
1995-07-17,562.72,12.26
1995-07-18,558.46,12.68
1995-07-19,550.98,13.49
1995-07-20,553.54,12.78
1995-07-21,553.62,12.37
1995-07-24,556.63,12.55
1995-07-25,561.1,12.77
1995-07-26,561.61,13.18
1995-07-27,565.22,13.18
1995-07-28,562.93,13.18
1995-07-31,562.06,13.49
1995-08-01,559.64,13.56
1995-08-02,558.8,13.66
1995-08-03,558.75,13.78
1995-08-04,558.94,13.21
1995-08-07,560.03,13.1
1995-08-08,560.39,13.06
1995-08-09,559.71,12.75
1995-08-10,557.45,13.0
1995-08-11,555.11,12.9
1995-08-14,559.74,13.24
1995-08-15,558.57,12.35
1995-08-16,559.97,12.45
1995-08-17,559.04,12.13
1995-08-18,559.21,12.03
1995-08-21,558.11,13.42
1995-08-22,559.52,12.6
1995-08-23,557.14,13.17
1995-08-24,557.46,12.94
1995-08-25,560.1,12.33
1995-08-28,559.05,12.48
1995-08-29,560.0,12.65
1995-08-30,560.92,12.03
1995-08-31,561.88,11.52
1995-09-01,563.84,11.29
1995-09-05,569.17,11.65
1995-09-06,570.17,11.65
1995-09-07,570.29,11.85
1995-09-08,572.68,11.16
1995-09-11,573.91,11.51
1995-09-12,576.51,11.46
1995-09-13,578.77,11.35
1995-09-14,583.61,11.1
1995-09-15,583.35,11.58
1995-09-18,582.77,12.34
1995-09-19,584.2,12.67
1995-09-20,586.77,12.35
1995-09-21,583.0,12.5
1995-09-22,581.73,12.46
1995-09-25,581.81,13.22
1995-09-26,581.41,12.9
1995-09-27,581.04,12.9
1995-09-28,585.87,12.46
1995-09-29,584.41,12.74
1995-10-02,581.72,13.95
1995-10-03,582.34,14.5
1995-10-04,581.47,14.86
1995-10-05,582.63,15.74
1995-10-06,582.49,13.98
1995-10-09,578.37,14.85
1995-10-10,577.52,14.97
1995-10-11,579.46,14.57
1995-10-12,583.1,14.24
1995-10-13,584.5,13.67
1995-10-16,583.03,14.62
1995-10-17,586.78,14.03
1995-10-18,587.44,14.05
1995-10-19,590.65,13.55
1995-10-20,587.46,13.46
1995-10-23,585.06,14.17
1995-10-24,586.54,13.85
1995-10-25,582.47,14.49
1995-10-26,576.72,15.59
1995-10-27,579.7,14.63
1995-10-30,583.25,14.26
1995-10-31,581.5,13.83
1995-11-01,584.22,13.41
1995-11-02,589.72,13.19
1995-11-03,590.57,12.26
1995-11-06,588.46,12.74
1995-11-07,586.32,13.05
1995-11-08,591.71,12.16
1995-11-09,593.26,12.46
1995-11-10,592.72,12.97
1995-11-13,592.3,13.2
1995-11-14,589.29,13.38
1995-11-15,593.96,12.95
1995-11-16,597.34,12.57
1995-11-17,600.07,12.49
1995-11-20,596.85,12.37
1995-11-21,600.24,11.74
1995-11-22,598.4,11.81
1995-11-24,599.97,11.87
1995-11-27,601.32,12.43
1995-11-28,606.45,11.57
1995-11-29,607.64,11.65
1995-11-30,605.37,11.58
1995-12-01,606.98,11.11
1995-12-04,613.68,10.66
1995-12-05,617.68,11.65
1995-12-06,620.18,12.7
1995-12-07,616.17,12.74
1995-12-08,617.48,11.12
1995-12-11,619.52,11.06
1995-12-12,618.78,10.63
1995-12-13,621.69,10.36
1995-12-14,616.92,11.07
1995-12-15,616.34,11.44
1995-12-18,606.81,14.55
1995-12-19,611.93,13.16
1995-12-20,605.94,12.2
1995-12-21,610.49,10.77
1995-12-22,611.95,11.51
1995-12-26,614.3,11.49
1995-12-27,614.53,11.98
1995-12-28,614.12,12.25
1995-12-29,615.93,12.52
1996-01-02,620.73,12.19
1996-01-03,621.32,12.1
1996-01-04,617.7,13.78
1996-01-05,616.71,13.58
1996-01-08,618.46,13.11
1996-01-09,609.45,15.21
1996-01-10,598.48,16.4
1996-01-11,602.69,14.69
1996-01-12,601.81,14.23
1996-01-15,599.82,14.99
1996-01-16,608.44,14.09
1996-01-17,606.37,14.25
1996-01-18,608.24,13.58
1996-01-19,611.83,12.7
1996-01-22,613.4,13.34
1996-01-23,612.79,13.56
1996-01-24,619.96,12.54
1996-01-25,617.03,12.94
1996-01-26,621.62,12.0
1996-01-29,624.22,12.19
1996-01-30,630.15,12.42
1996-01-31,636.02,12.53
1996-02-01,638.46,12.65
1996-02-02,635.84,13.23
1996-02-05,641.43,13.46
1996-02-06,646.33,14.59
1996-02-07,649.93,14.11
1996-02-08,656.07,13.89
1996-02-09,656.37,14.63
1996-02-12,661.45,14.69
1996-02-13,660.51,14.94
1996-02-14,655.58,15.59
1996-02-15,651.32,16.13
1996-02-16,647.98,15.37
1996-02-20,640.65,16.8
1996-02-21,648.1,14.47
1996-02-22,658.86,14.56
1996-02-23,659.08,14.78
1996-02-26,650.46,16.38
1996-02-27,647.24,16.63
1996-02-28,644.75,16.72
1996-02-29,640.43,17.04
1996-03-01,644.37,16.72
1996-03-04,650.81,16.67
1996-03-05,655.79,16.1
1996-03-06,652.0,16.56
1996-03-07,653.65,16.49
1996-03-08,633.5,20.7
1996-03-11,640.02,19.4
1996-03-12,637.09,19.09
1996-03-13,638.55,18.13
1996-03-14,640.87,16.93
1996-03-15,641.43,16.54
1996-03-18,652.65,17.31
1996-03-19,651.69,18.35
1996-03-20,649.98,18.66
1996-03-21,649.19,17.74
1996-03-22,650.62,17.05
1996-03-25,650.04,17.84
1996-03-26,652.97,17.8
1996-03-27,648.91,17.89
1996-03-28,648.94,18.16
1996-03-29,645.5,18.88
1996-04-01,653.73,17.9
1996-04-02,655.26,16.45
1996-04-03,655.88,16.33
1996-04-04,655.86,16.18
1996-04-08,644.24,18.72
1996-04-09,642.19,17.32
1996-04-10,633.5,20.22
1996-04-11,631.18,19.65
1996-04-12,636.71,17.38
1996-04-15,642.49,16.83
1996-04-16,645.0,16.45
1996-04-17,641.61,17.07
1996-04-18,643.61,16.41
1996-04-19,645.07,15.12
1996-04-22,647.89,15.38
1996-04-23,651.58,15.01
1996-04-24,650.17,14.91
1996-04-25,652.87,14.72
1996-04-26,653.46,14.75
1996-04-29,654.16,15.45
1996-04-30,654.17,15.83
1996-05-01,654.58,16.07
1996-05-02,643.38,18.62
1996-05-03,641.63,16.7
1996-05-06,640.81,16.92
1996-05-07,638.26,16.87
1996-05-08,644.77,15.78
1996-05-09,645.44,16.99
1996-05-10,652.09,15.61
1996-05-13,661.51,15.16
1996-05-14,665.6,14.9
1996-05-15,665.42,15.59
1996-05-16,664.85,15.71
1996-05-17,668.91,15.13
1996-05-20,673.15,15.8
1996-05-21,672.76,16.0
1996-05-22,678.42,15.5
1996-05-23,676.0,16.17
1996-05-24,678.51,15.54
1996-05-28,672.23,16.92
1996-05-29,667.93,17.15
1996-05-30,671.7,16.02
1996-05-31,669.12,16.07
1996-06-03,667.68,16.86
1996-06-04,672.56,16.18
1996-06-05,678.44,16.04
1996-06-06,673.03,16.84
1996-06-07,673.31,16.1
1996-06-10,672.16,16.78
1996-06-11,670.97,16.68
1996-06-12,669.04,17.0
1996-06-13,667.92,17.12
1996-06-14,665.85,18.64
1996-06-17,665.16,17.46
1996-06-18,662.06,17.45
1996-06-19,661.96,17.54
1996-06-20,662.1,16.97
1996-06-21,666.84,15.8
1996-06-24,668.85,15.91
1996-06-25,668.48,15.43
1996-06-26,664.39,15.23
1996-06-27,668.55,14.19
1996-06-28,670.63,13.68
1996-07-01,675.88,13.78
1996-07-02,673.61,14.19
1996-07-03,672.4,14.21
1996-07-05,657.44,16.09
1996-07-08,652.54,16.42
1996-07-09,654.75,15.49
1996-07-10,656.06,15.51
1996-07-11,645.67,17.81
1996-07-12,646.19,17.09
1996-07-15,629.8,20.11
1996-07-16,628.37,20.1
1996-07-17,634.07,19.22
1996-07-18,643.56,17.93
1996-07-19,638.73,17.26
1996-07-22,633.77,20.41
1996-07-23,626.87,21.55
1996-07-24,626.65,21.44
1996-07-25,631.17,19.39
1996-07-26,635.9,17.45
1996-07-29,630.91,20.09
1996-07-30,635.26,20.53
1996-07-31,639.95,19.46
1996-08-01,650.02,18.76
1996-08-02,662.49,16.19
1996-08-05,660.23,17.36
1996-08-06,662.38,16.93
1996-08-07,664.16,16.24
1996-08-08,662.59,16.04
1996-08-09,662.1,15.77
1996-08-12,665.77,15.57
1996-08-13,660.2,16.41
1996-08-14,662.05,15.96
1996-08-15,662.28,15.46
1996-08-16,665.21,14.81
1996-08-19,666.58,15.27
1996-08-20,665.69,14.73
1996-08-21,665.07,14.52
1996-08-22,670.68,13.71
1996-08-23,667.03,14.18
1996-08-26,663.88,15.38
1996-08-27,666.4,15.11
1996-08-28,664.81,15.1
1996-08-29,657.4,16.22
1996-08-30,651.99,17.01
1996-09-03,654.72,18.47
1996-09-04,655.61,18.64
1996-09-05,649.44,20.51
1996-09-06,655.68,17.1
1996-09-09,663.76,16.36
1996-09-10,663.81,16.25
1996-09-11,667.28,16.06
1996-09-12,671.15,15.97
1996-09-13,680.54,15.2
1996-09-16,683.98,15.43
1996-09-17,682.94,15.74
1996-09-18,681.47,15.86
1996-09-19,683.0,16.03
1996-09-20,687.03,15.65
1996-09-23,686.48,16.46
1996-09-24,685.61,16.45
1996-09-25,685.83,16.22
1996-09-26,685.86,16.11
1996-09-27,686.19,16.1
1996-09-30,687.33,16.95
1996-10-01,689.08,17.05
1996-10-02,694.01,16.78
1996-10-03,692.78,16.77
1996-10-04,701.46,14.8
1996-10-07,703.34,15.11
1996-10-08,700.64,15.58
1996-10-09,696.74,16.09
1996-10-10,694.61,16.26
1996-10-11,700.66,15.07
1996-10-14,703.54,15.13
1996-10-15,702.57,15.83
1996-10-16,704.41,15.6
1996-10-17,706.99,15.41
1996-10-18,710.82,15.08
1996-10-21,709.85,15.98
1996-10-22,706.57,16.4
1996-10-23,707.27,16.45
1996-10-24,702.29,16.89
1996-10-25,700.92,17.29
1996-10-28,697.26,18.34
1996-10-29,701.5,18.28
1996-10-30,700.9,18.48
1996-10-31,705.27,18.11
1996-11-01,703.77,17.89
1996-11-04,706.73,18.04
1996-11-05,714.14,17.65
1996-11-06,724.59,16.97
1996-11-07,727.65,17.21
1996-11-08,730.82,15.78
1996-11-11,731.87,14.04
1996-11-12,729.56,15.36
1996-11-13,731.13,14.89
1996-11-14,735.88,13.79
1996-11-15,737.62,14.36
1996-11-18,737.02,15.12
1996-11-19,742.16,15.23
1996-11-20,743.95,15.94
1996-11-21,742.75,15.77
1996-11-22,748.73,14.92
1996-11-25,757.03,15.91
1996-11-26,755.96,16.97
1996-11-27,755.0,16.96
1996-11-29,757.02,17.14
1996-12-02,756.56,17.93
1996-12-03,748.28,18.68
1996-12-04,745.1,17.93
1996-12-05,744.38,18.14
1996-12-06,739.6,18.82
1996-12-09,749.76,17.75
1996-12-10,747.54,17.88
1996-12-11,740.73,19.68
1996-12-12,729.3,20.45
1996-12-13,728.64,21.09
1996-12-16,720.98,21.99
1996-12-17,726.04,20.77
1996-12-18,731.54,19.42
1996-12-19,745.76,18.77
1996-12-20,748.87,18.85
1996-12-23,746.92,19.5
1996-12-24,751.03,18.68
1996-12-26,755.82,18.59
1996-12-27,756.79,19.13
1996-12-30,753.85,19.51
1996-12-31,740.74,20.92
1997-01-02,737.01,21.14
1997-01-03,748.03,19.13
1997-01-06,747.65,19.89
1997-01-07,753.23,19.35
1997-01-08,748.41,20.24
1997-01-09,754.85,20.91
1997-01-10,759.5,19.63
1997-01-13,759.51,19.84
1997-01-14,768.86,19.27
1997-01-15,767.2,19.4
1997-01-16,769.75,19.61
1997-01-17,776.17,18.63
1997-01-20,776.7,18.6
1997-01-21,782.72,17.81
1997-01-22,786.23,17.09
1997-01-23,777.56,18.47
1997-01-24,770.52,19.33
1997-01-27,765.02,20.16
1997-01-28,765.02,20.74
1997-01-29,772.5,20.23
1997-01-30,784.17,19.47
1997-01-31,786.16,19.47
1997-02-03,786.73,19.58
1997-02-04,789.26,19.43
1997-02-05,778.28,21.06
1997-02-06,780.15,20.16
1997-02-07,789.56,18.9
1997-02-10,785.43,20.65
1997-02-11,789.59,19.97
1997-02-12,802.77,19.48
1997-02-13,811.82,19.23
1997-02-14,808.48,19.18
1997-02-18,816.29,19.7
1997-02-19,812.49,20.61
1997-02-20,802.8,21.41
1997-02-21,801.77,20.55
1997-02-24,810.28,19.84
1997-02-25,812.03,19.98
1997-02-26,805.68,20.74
1997-02-27,795.07,21.08
1997-02-28,790.82,21.1
1997-03-03,795.31,20.89
1997-03-04,790.95,20.62
1997-03-05,801.99,19.49
